Time,Event,CustomerID,Details
405.11019911009373,COMPLETE,648,Satisfaction=100.0
406.7797538928918,ARRIVAL,655,Entered restaurant
406.7797538928918,SEATED,655,Server 4
406.7797538928918,COOK_START,655,Cook 0
409.68843532097253,COOK_COMPLETE,653,Cook 2
410.0527757877598,COMPLETE,650,Satisfaction=100.0
410.07120367505564,COMPLETE,651,Satisfaction=100.0
413.1359117731546,COOK_COMPLETE,652,Cook 1
414.51532748812866,ARRIVAL,656,Entered restaurant
414.51532748812866,SEATED,656,Server 3
414.51532748812866,COOK_START,656,Cook 1
414.68843532097253,COMPLETE,653,Satisfaction=100.0
417.24923147247273,COOK_COMPLETE,654,Cook 3
417.35669629363497,ARRIVAL,657,Entered restaurant
417.35669629363497,SEATED,657,Server 4
417.35669629363497,COOK_START,657,Cook 2
418.1359117731546,COMPLETE,652,Satisfaction=100.0
421.28846671621574,COOK_COMPLETE,655,Cook 0
421.342045898601,ARRIVAL,658,Entered restaurant
421.342045898601,SEATED,658,Server 3
421.342045898601,COOK_START,658,Cook 0
422.24923147247273,COMPLETE,654,Satisfaction=100.0
423.27847494439914,ARRIVAL,659,Entered restaurant
423.27847494439914,SEATED,659,Server 4
423.27847494439914,COOK_START,659,Cook 3
426.28846671621574,COMPLETE,655,Satisfaction=100.0
426.8061180805849,COOK_COMPLETE,656,Cook 1
426.97354841729856,COOK_COMPLETE,657,Cook 2
428.54794616871385,ARRIVAL,660,Entered restaurant
428.54794616871385,SEATED,660,Server 3
428.54794616871385,COOK_START,660,Cook 1
431.8061180805849,COMPLETE,656,Satisfaction=100.0
431.97354841729856,COMPLETE,657,Satisfaction=100.0
434.22778239821145,ARRIVAL,661,Entered restaurant
434.22778239821145,SEATED,661,Server 4
434.22778239821145,COOK_START,661,Cook 2
434.8914034181192,ARRIVAL,662,Entered restaurant
434.8914034181192,SEATED,662,Server 3
435.01750676443385,COOK_START,662,Cook 0
435.01750676443385,COOK_COMPLETE,658,Cook 0
435.48753969474285,ARRIVAL,663,Entered restaurant
435.48753969474285,SEATED,663,Server 4
437.7794008154101,COOK_START,663,Cook 3
437.7794008154101,COOK_COMPLETE,659,Cook 3
438.5015225221753,ARRIVAL,664,Entered restaurant
438.5015225221753,SEATED,664,Server 3
440.01750676443385,COMPLETE,658,Satisfaction=100.0
441.3699180481058,COOK_START,664,Cook 1
441.3699180481058,COOK_COMPLETE,660,Cook 1
442.676973735526,ARRIVAL,665,Entered restaurant
442.676973735526,SEATED,665,Server 4
